Date_(M/D/Y),Experiment_Day,Jar_#,Jar_ID,Temperature_Cycle,Temperature_Cycle_Day,Temperature_Cycle_Total_Days,Temperature_Cycle_Number,Temperature_C,Enrichment_(gPP/L),Sample_Volume_(mL),Dilution_Volume_(mL),Sub_Sample_Volume_(mL),E.patella_abundance_(#protists),Diluted_E.patella_(yes/no),T.pyriformis_abundance_(#protists),Diluted_T.pyriformis_(yes/no),E.patella_Density_(#protists/mL),T.pyriformis_Density_(#protists/mL)
08/14/20,66,36,BHE5,B,7,20,4,22,0.4,0.3,4.0,0.3,0,NO,16,YES,0,764.4444444
08/14/20,66,28,BHT1,B,7,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,12,YES,N/A,1106.666667
08/14/20,66,29,BHT2,B,7,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,32,YES,N/A,2951.111111
08/14/20,66,30,BHT3,B,7,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,45,YES,N/A,4150
08/14/20,66,31,BHT4,B,7,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,20,YES,N/A,1844.444444
08/14/20,66,23,BLE1,B,7,20,4,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/14/20,66,24,BLE2,B,7,20,4,22,0.1,0.3,0.0,N/A,5,NO,0,NO,16.66666667,0
08/14/20,66,25,BLE3,B,7,20,4,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/14/20,66,26,BLE4,B,7,20,4,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/14/20,66,27,BLE5,B,7,20,4,22,0.1,0.3,4.0,0.3,0,NO,18,YES,0,860
08/14/20,66,19,BLT1,B,7,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,27,YES,N/A,1890
08/14/20,66,20,BLT2,B,7,20,4,22,0.1,0.3,8.0,0.3,N/A,N/A,85,YES,N/A,7838.888889
08/14/20,66,21,BLT3,B,7,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,48,YES,N/A,3360
08/14/20,66,22,BLT4,B,7,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,57,YES,N/A,3990
06/10/20,1,44,CLE4,C,2,24,1,22,0.1,0.3,8.0,0.3,1,NO,22,YES,3.333333333,2028.888889
06/12/20,3,44,CLE4,C,4,24,1,22,0.1,0.3,6.0,0.3,1,NO,23,YES,3.333333333,1610
06/15/20,6,44,CLE4,C,7,24,1,22,0.1,0.3,0.0,N/A,6,NO,3,NO,20,10
06/17/20,8,44,CLE4,C,9,24,1,22,0.1,0.3,0.0,N/A,20,NO,0,NO,66.66666667,0
06/19/20,10,44,CLE4,C,11,24,1,22,0.1,0.3,0.0,N/A,21,NO,0,NO,70,0
08/14/20,66,46,CHT1,C,19,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,31,YES,N/A,2858.888889
08/14/20,66,47,CHT2,C,19,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,21,YES,N/A,1936.666667
08/14/20,66,48,CHT3,C,19,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,39,YES,N/A,3596.666667
08/14/20,66,49,CHT4,C,19,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,64,YES,N/A,5902.222222
06/22/20,13,44,CLE4,C,14,24,1,27,0.1,0.3,0.0,N/A,16,NO,0,NO,53.33333333,0
06/24/20,15,44,CLE4,C,16,24,1,27,0.1,0.3,0.0,N/A,22,NO,0,NO,73.33333333,0
06/26/20,17,44,CLE4,C,18,24,1,27,0.1,0.3,0.0,N/A,26,NO,0,NO,86.66666667,0
06/29/20,20,44,CLE4,C,21,24,1,27,0.1,0.3,0.0,N/A,25,NO,0,NO,83.33333333,0
07/01/20,22,44,CLE4,C,23,24,1,27,0.1,0.3,0.0,N/A,17,NO,0,NO,56.66666667,0
08/14/20,66,37,CLT1,C,19,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,72,YES,N/A,5040
08/14/20,66,38,CLT2,C,19,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,23,YES,N/A,1610
08/14/20,66,39,CLT3,C,19,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,18,YES,N/A,1260
08/14/20,66,40,CLT4,C,19,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,30,YES,N/A,2100
08/15/20,67,68,DHE1,D,12,28,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,69,DHE2,D,12,28,3,22,0.4,0.3,0.0,N/A,2,NO,2,NO,6.666666667,6.666666667
08/15/20,67,70,DHE3,D,12,28,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,71,DHE4,D,12,28,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,72,DHE5,D,12,28,3,22,0.4,0.3,0.0,N/A,3,NO,0,NO,10,0
08/15/20,67,64,DHT1,D,12,28,3,22,0.4,0.3,8.0,0.3,N/A,N/A,40,YES,N/A,3688.888889
08/15/20,67,65,DHT2,D,12,28,3,22,0.4,0.3,8.0,0.3,N/A,N/A,37,YES,N/A,3412.222222
08/15/20,67,66,DHT3,D,12,28,3,22,0.4,0.3,8.0,0.3,N/A,N/A,68,YES,N/A,6271.111111
08/15/20,67,67,DHT4,D,12,28,3,22,0.4,0.3,8.0,0.3,N/A,N/A,35,YES,N/A,3227.777778
08/15/20,67,59,DLE1,D,12,28,3,22,0.1,0.3,0.0,N/A,1,NO,1,NO,3.333333333,3.333333333
08/15/20,67,60,DLE2,D,12,28,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,61,DLE3,D,12,28,3,22,0.1,0.3,0.0,N/A,0,NO,6,NO,0,20
08/15/20,67,62,DLE4,D,12,28,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,63,DLE5,D,12,28,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,55,DLT1,D,12,28,3,22,0.1,0.3,6.0,0.3,N/A,N/A,34,YES,N/A,2380
08/15/20,67,56,DLT2,D,12,28,3,22,0.1,0.3,6.0,0.3,N/A,N/A,26,YES,N/A,1820
08/15/20,67,57,DLT3,D,12,28,3,22,0.1,0.3,6.0,0.3,N/A,N/A,19,YES,N/A,1330
08/15/20,67,58,DLT4,D,12,28,3,22,0.1,0.3,6.0,0.3,N/A,N/A,39,YES,N/A,2730
08/15/20,67,86,EHE1,E,4,32,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,87,EHE2,E,4,32,3,22,0.4,0.3,0.0,N/A,0,NO,41,NO,0,136.6666667
08/15/20,67,88,EHE3,E,4,32,3,22,0.4,0.3,2.0,0.3,0,NO,18,YES,0,460
08/15/20,67,89,EHE4,E,4,32,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,90,EHE5,E,4,32,3,22,0.4,0.3,0.0,N/A,0,NO,67,NO,0,223.3333333
08/15/20,67,82,EHT1,E,4,32,3,22,0.4,0.3,8.0,0.3,N/A,N/A,29,YES,N/A,2674.444444
08/15/20,67,83,EHT2,E,4,32,3,22,0.4,0.3,8.0,0.3,N/A,N/A,31,YES,N/A,2858.888889
08/15/20,67,84,EHT3,E,4,32,3,22,0.4,0.3,8.0,0.3,N/A,N/A,16,YES,N/A,1475.555556
08/15/20,67,85,EHT4,E,4,32,3,22,0.4,0.3,8.0,0.3,N/A,N/A,16,YES,N/A,1475.555556
08/15/20,67,77,ELE1,E,4,32,3,22,0.1,0.3,2.0,0.3,0,NO,31,YES,0,792.2222222
08/15/20,67,78,ELE2,E,4,32,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,79,ELE3,E,4,32,3,22,0.1,0.3,2.0,0.3,0,NO,15,YES,0,383.3333333
08/15/20,67,80,ELE4,E,4,32,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,81,ELE5,E,4,32,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,73,ELT1,E,4,32,3,22,0.1,0.3,6.0,0.3,N/A,N/A,22,YES,N/A,1540
08/15/20,67,74,ELT2,E,4,32,3,22,0.1,0.3,6.0,0.3,N/A,N/A,12,YES,N/A,840
08/15/20,67,75,ELT3,E,4,32,3,22,0.1,0.3,6.0,0.3,N/A,N/A,33,YES,N/A,2310
08/15/20,67,76,ELT4,E,4,32,3,22,0.1,0.3,6.0,0.3,N/A,N/A,9,YES,N/A,630
08/15/20,67,104,FHE1,F,32,36,2,27,0.4,0.3,2.0,0.3,0,NO,16,YES,0,408.8888889
08/15/20,67,105,FHE2,F,32,36,2,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,106,FHE3,F,32,36,2,27,0.4,0.3,0.0,N/A,5,NO,1,NO,16.66666667,3.333333333
08/15/20,67,107,FHE4,F,32,36,2,27,0.4,0.3,0.0,N/A,2,NO,0,NO,6.666666667,0
08/15/20,67,108,FHE5,F,32,36,2,27,0.4,0.3,0.0,N/A,5,NO,1,NO,16.66666667,3.333333333
08/15/20,67,100,FHT1,F,32,36,2,27,0.4,0.3,8.0,0.3,N/A,N/A,32,YES,N/A,2951.111111
08/15/20,67,101,FHT2,F,32,36,2,27,0.4,0.3,8.0,0.3,N/A,N/A,27,YES,N/A,2490
08/15/20,67,102,FHT3,F,32,36,2,27,0.4,0.3,8.0,0.3,N/A,N/A,24,YES,N/A,2213.333333
08/15/20,67,103,FHT4,F,32,36,2,27,0.4,0.3,8.0,0.3,N/A,N/A,41,YES,N/A,3781.111111
08/15/20,67,95,FLE1,F,32,36,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,96,FLE2,F,32,36,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/15/20,67,97,FLE3,F,32,36,2,27,0.1,0.3,2.0,0.3,0,NO,11,YES,0,281.1111111
08/15/20,67,98,FLE4,F,32,36,2,27,0.1,0.3,2.0,0.3,0,NO,14,YES,0,357.7777778
08/15/20,67,99,FLE5,F,32,36,2,27,0.1,0.3,0.0,N/A,0,NO,34,NO,0,113.3333333
08/15/20,67,91,FLT1,F,32,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,11,YES,N/A,770
08/15/20,67,92,FLT2,F,32,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,42,YES,N/A,2940
08/15/20,67,93,FLT3,F,32,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,20,YES,N/A,1400
08/15/20,67,94,FLT4,F,32,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,38,YES,N/A,2660
08/17/20,69,14,AHE1,A,6,16,5,22,0.4,0.3,2.0,0.3,0,NO,39,YES,0,996.6666667
08/17/20,69,15,AHE2,A,6,16,5,22,0.4,0.3,0.0,N/A,0,NO,2,NO,0,6.666666667
08/17/20,69,16,AHE3,A,6,16,5,22,0.4,0.3,2.0,0.3,0,NO,23,YES,0,587.7777778
08/17/20,69,17,AHE4,A,6,16,5,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,18,AHE5,A,6,16,5,22,0.4,0.3,0.0,N/A,3,NO,1,NO,10,3.333333333
08/17/20,69,10,AHT1,A,6,16,5,22,0.4,0.3,8.0,0.3,N/A,N/A,36,YES,N/A,3320
08/17/20,69,11,AHT2,A,6,16,5,22,0.4,0.3,8.0,0.3,N/A,N/A,52,YES,N/A,4795.555556
08/17/20,69,12,AHT3,A,6,16,5,22,0.4,0.3,8.0,0.3,N/A,N/A,16,YES,N/A,1475.555556
08/17/20,69,13,AHT4,A,6,16,5,22,0.4,0.3,8.0,0.3,N/A,N/A,13,YES,N/A,1198.888889
08/17/20,69,5,ALE1,A,6,16,5,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,6,ALE2,A,6,16,5,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,7,ALE3,A,6,16,5,22,0.1,0.3,0.0,N/A,0,NO,26,NO,0,86.66666667
08/17/20,69,8,ALE4,A,6,16,5,22,0.1,0.3,0.0,N/A,8,NO,0,NO,26.66666667,0
08/17/20,69,9,ALE5,A,6,16,5,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,1,ALT1,A,6,16,5,22,0.1,0.3,6.0,0.3,N/A,N/A,11,YES,N/A,770
08/17/20,69,2,ALT2,A,6,16,5,22,0.1,0.3,6.0,0.3,N/A,N/A,24,YES,N/A,1680
08/17/20,69,3,ALT3,A,6,16,5,22,0.1,0.3,6.0,0.3,N/A,N/A,33,YES,N/A,2310
08/17/20,69,4,ALT4,A,6,16,5,22,0.1,0.3,6.0,0.3,N/A,N/A,10,YES,N/A,700
08/17/20,69,32,BHE1,B,10,20,4,22,0.4,0.3,0.0,N/A,0,NO,46,NO,0,153.3333333
08/17/20,69,33,BHE2,B,10,20,4,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,34,BHE3,B,10,20,4,22,0.4,0.3,0.0,N/A,0,NO,2,NO,0,6.666666667
08/17/20,69,35,BHE4,B,10,20,4,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,36,BHE5,B,10,20,4,22,0.4,0.3,0.0,N/A,0,NO,34,NO,0,113.3333333
08/17/20,69,28,BHT1,B,10,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,48,YES,N/A,160
08/17/20,69,29,BHT2,B,10,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,49,YES,N/A,4518.888889
08/17/20,69,30,BHT3,B,10,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,45,YES,N/A,4150
08/17/20,69,31,BHT4,B,10,20,4,22,0.4,0.3,8.0,0.3,N/A,N/A,43,YES,N/A,3965.555556
08/17/20,69,23,BLE1,B,10,20,4,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,24,BLE2,B,10,20,4,22,0.1,0.3,0.0,N/A,1,NO,0,NO,3.333333333,0
08/17/20,69,25,BLE3,B,10,20,4,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,26,BLE4,B,10,20,4,22,0.1,0.3,0.0,N/A,0,NO,4,NO,0,13.33333333
08/17/20,69,27,BLE5,B,10,20,4,22,0.1,0.3,2.0,0.3,2,NO,38,YES,6.666666667,971.1111111
08/17/20,69,19,BLT1,B,10,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,34,YES,N/A,2380
08/17/20,69,20,BLT2,B,10,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,87,YES,N/A,6090
08/17/20,69,21,BLT3,B,10,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,21,YES,N/A,1470
08/17/20,69,22,BLT4,B,10,20,4,22,0.1,0.3,6.0,0.3,N/A,N/A,72,YES,N/A,5040
07/03/20,24,44,CLE4,C,1,24,2,22,0.1,0.3,0.0,N/A,12,NO,0,NO,40,0
07/06/20,27,44,CLE4,C,4,24,2,22,0.1,0.3,0.0,N/A,7,NO,0,NO,23.33333333,0
07/08/20,29,44,CLE4,C,6,24,2,22,0.1,0.3,0.0,N/A,2,NO,0,NO,6.666666667,0
07/10/20,31,44,CLE4,C,8,24,2,22,0.1,0.3,0.0,N/A,1,NO,0,NO,3.333333333,0
07/13/20,34,44,CLE4,C,11,24,2,22,0.1,0.3,0.0,N/A,1,NO,0,NO,3.333333333,0
08/17/20,69,46,CHT1,C,22,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,44,YES,N/A,4057.777778
08/17/20,69,47,CHT2,C,22,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,48,YES,N/A,4426.666667
08/17/20,69,48,CHT3,C,22,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,33,YES,N/A,3043.333333
08/17/20,69,49,CHT4,C,22,24,3,27,0.4,0.3,8.0,0.3,N/A,N/A,25,YES,N/A,2305.555556
07/15/20,36,44,CLE4,C,13,24,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
07/17/20,38,44,CLE4,C,15,24,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
07/20/20,41,44,CLE4,C,18,24,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
07/22/20,43,44,CLE4,C,20,24,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
07/24/20,45,44,CLE4,C,22,24,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/17/20,69,37,CLT1,C,22,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,59,YES,N/A,4130
08/17/20,69,38,CLT2,C,22,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,30,YES,N/A,2100
08/17/20,69,39,CLT3,C,22,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,24,YES,N/A,1680
08/17/20,69,40,CLT4,C,22,24,3,27,0.1,0.3,6.0,0.3,N/A,N/A,27,YES,N/A,1890
08/18/20,70,68,DHE1,D,15,28,3,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,69,DHE2,D,15,28,3,27,0.4,0.3,0.0,N/A,0,NO,12,NO,0,40
08/18/20,70,70,DHE3,D,15,28,3,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,71,DHE4,D,15,28,3,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,72,DHE5,D,15,28,3,27,0.4,0.3,0.0,N/A,1,NO,5,NO,3.333333333,16.66666667
08/18/20,70,64,DHT1,D,15,28,3,27,0.4,0.3,8.0,0.3,N/A,N/A,35,YES,N/A,3227.777778
08/18/20,70,65,DHT2,D,15,28,3,27,0.4,0.3,6.0,0.3,N/A,N/A,45,YES,N/A,3150
08/18/20,70,66,DHT3,D,15,28,3,27,0.4,0.3,6.0,0.3,N/A,N/A,74,YES,N/A,5180
08/18/20,70,67,DHT4,D,15,28,3,27,0.4,0.3,6.0,0.3,N/A,N/A,43,YES,N/A,3010
08/18/20,70,59,DLE1,D,15,28,3,27,0.1,0.3,0.0,N/A,2,NO,0,NO,6.666666667,0
08/18/20,70,60,DLE2,D,15,28,3,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,61,DLE3,D,15,28,3,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,62,DLE4,D,15,28,3,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,63,DLE5,D,15,28,3,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,55,DLT1,D,15,28,3,27,0.1,0.3,4.0,0.3,N/A,N/A,29,YES,N/A,1385.555556
08/18/20,70,56,DLT2,D,15,28,3,27,0.1,0.3,4.0,0.3,N/A,N/A,32,YES,N/A,1528.888889
08/18/20,70,57,DLT3,D,15,28,3,27,0.1,0.3,4.0,0.3,N/A,N/A,38,YES,N/A,1815.555556
08/18/20,70,58,DLT4,D,15,28,3,27,0.1,0.3,4.0,0.3,N/A,N/A,42,YES,N/A,2006.666667
08/18/20,70,86,EHE1,E,7,32,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,87,EHE2,E,7,32,3,22,0.4,0.3,2.0,0.3,0,NO,88,YES,0,2248.888889
08/18/20,70,88,EHE3,E,7,32,3,22,0.4,0.3,2.0,0.3,0,NO,33,YES,0,843.3333333
08/18/20,70,89,EHE4,E,7,32,3,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,90,EHE5,E,7,32,3,22,0.4,0.3,2.0,0.3,0,NO,14,YES,0,357.7777778
08/18/20,70,82,EHT1,E,7,32,3,22,0.4,0.3,6.0,0.3,N/A,N/A,46,YES,N/A,3220
08/18/20,70,83,EHT2,E,7,32,3,22,0.4,0.3,4.0,0.3,N/A,N/A,35,YES,N/A,1672.222222
08/18/20,70,84,EHT3,E,7,32,3,22,0.4,0.3,6.0,0.3,N/A,N/A,20,YES,N/A,1400
08/18/20,70,85,EHT4,E,7,32,3,22,0.4,0.3,6.0,0.3,N/A,N/A,21,YES,N/A,1470
08/18/20,70,77,ELE1,E,7,32,3,22,0.1,0.3,2.0,0.3,0,NO,17,YES,0,434.4444444
08/18/20,70,78,ELE2,E,7,32,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,79,ELE3,E,7,32,3,22,0.1,0.3,2.0,0.3,0,NO,33,YES,0,843.3333333
08/18/20,70,80,ELE4,E,7,32,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,81,ELE5,E,7,32,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,73,ELT1,E,7,32,3,22,0.1,0.3,4.0,0.3,N/A,N/A,24,YES,N/A,1146.666667
08/18/20,70,74,ELT2,E,7,32,3,22,0.1,0.3,4.0,0.3,N/A,N/A,35,YES,N/A,1672.222222
08/18/20,70,75,ELT3,E,7,32,3,22,0.1,0.3,4.0,0.3,N/A,N/A,28,YES,N/A,1337.777778
08/18/20,70,76,ELT4,E,7,32,3,22,0.1,0.3,4.0,0.3,N/A,N/A,11,YES,N/A,525.5555556
08/18/20,70,104,FHE1,F,35,36,2,27,0.4,0.3,2.0,0.3,0,NO,27,YES,0,690
08/18/20,70,105,FHE2,F,35,36,2,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,106,FHE3,F,35,36,2,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,107,FHE4,F,35,36,2,27,0.4,0.3,0.0,N/A,2,NO,0,NO,6.666666667,0
08/18/20,70,108,FHE5,F,35,36,2,27,0.4,0.3,0.0,N/A,4,NO,1,NO,13.33333333,3.333333333
08/18/20,70,100,FHT1,F,35,36,2,27,0.4,0.3,6.0,0.3,N/A,N/A,27,YES,N/A,1890
08/18/20,70,101,FHT2,F,35,36,2,27,0.4,0.3,4.0,0.3,N/A,N/A,48,YES,N/A,2293.333333
08/18/20,70,102,FHT3,F,35,36,2,27,0.4,0.3,6.0,0.3,N/A,N/A,39,YES,N/A,2730
08/18/20,70,103,FHT4,F,35,36,2,27,0.4,0.3,8.0,0.3,N/A,N/A,38,YES,N/A,3504.444444
08/18/20,70,95,FLE1,F,35,36,2,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/18/20,70,96,FLE2,F,35,36,2,27,0.1,0.3,0.0,N/A,0,NO,35,NO,0,116.6666667
08/18/20,70,97,FLE3,F,35,36,2,27,0.1,0.3,2.0,0.3,0,NO,22,YES,0,562.2222222
08/18/20,70,98,FLE4,F,35,36,2,27,0.1,0.3,0.0,N/A,0,NO,72,NO,0,240
08/18/20,70,99,FLE5,F,35,36,2,27,0.1,0.3,2.0,0.3,0,NO,52,YES,0,1328.888889
08/18/20,70,91,FLT1,F,35,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,13,YES,N/A,910
08/18/20,70,92,FLT2,F,35,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,13,YES,N/A,910
08/18/20,70,93,FLT3,F,35,36,2,27,0.1,0.3,4.0,0.3,N/A,N/A,29,YES,N/A,1385.555556
08/18/20,70,94,FLT4,F,35,36,2,27,0.1,0.3,6.0,0.3,N/A,N/A,44,YES,N/A,3080
08/19/20,71,14,AHE1,A,8,16,5,22,0.4,0.3,2.0,0.3,0,NO,30,YES,0,766.6666667
08/19/20,71,15,AHE2,A,8,16,5,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,16,AHE3,A,8,16,5,22,0.4,0.3,2.0,0.3,0,NO,19,YES,0,485.5555556
08/19/20,71,17,AHE4,A,8,16,5,22,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,18,AHE5,A,8,16,5,22,0.4,0.3,0.0,N/A,1,NO,0,NO,3.333333333,0
08/19/20,71,10,AHT1,A,8,16,5,22,0.4,0.3,4.0,0.3,N/A,N/A,32,YES,N/A,1528.888889
08/19/20,71,11,AHT2,A,8,16,5,22,0.4,0.3,4.0,0.3,N/A,N/A,39,YES,N/A,1863.333333
08/19/20,71,12,AHT3,A,8,16,5,22,0.4,0.3,4.0,0.3,N/A,N/A,22,YES,N/A,1051.111111
08/19/20,71,13,AHT4,A,8,16,5,22,0.4,0.3,4.0,0.3,N/A,N/A,31,YES,N/A,1481.111111
08/19/20,71,5,ALE1,A,8,16,5,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,6,ALE2,A,8,16,5,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,7,ALE3,A,8,16,5,22,0.1,0.3,0.0,N/A,3,NO,0,NO,10,0
08/19/20,71,8,ALE4,A,8,16,5,22,0.1,0.3,0.0,N/A,1,NO,0,NO,3.333333333,0
08/19/20,71,9,ALE5,A,8,16,5,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,1,ALT1,A,8,16,5,22,0.1,0.3,4.0,0.3,N/A,N/A,18,YES,N/A,860
08/19/20,71,2,ALT2,A,8,16,5,22,0.1,0.3,4.0,0.3,N/A,N/A,20,YES,N/A,955.5555556
08/19/20,71,3,ALT3,A,8,16,5,22,0.1,0.3,4.0,0.3,N/A,N/A,29,YES,N/A,1385.555556
08/19/20,71,4,ALT4,A,8,16,5,22,0.1,0.3,4.0,0.3,N/A,N/A,17,YES,N/A,812.2222222
08/19/20,71,32,BHE1,B,12,20,4,27,0.4,0.3,2.0,0.3,0,NO,49,YES,0,1252.222222
08/19/20,71,33,BHE2,B,12,20,4,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,34,BHE3,B,12,20,4,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,35,BHE4,B,12,20,4,27,0.4,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,36,BHE5,B,12,20,4,27,0.4,0.3,2.0,0.3,0,NO,31,YES,0,792.2222222
08/19/20,71,28,BHT1,B,12,20,4,27,0.4,0.3,4.0,0.3,N/A,N/A,54,YES,N/A,2580
08/19/20,71,29,BHT2,B,12,20,4,27,0.4,0.3,8.0,0.3,N/A,N/A,36,YES,N/A,3320
08/19/20,71,30,BHT3,B,12,20,4,27,0.4,0.3,6.0,0.3,N/A,N/A,49,YES,N/A,3430
08/19/20,71,31,BHT4,B,12,20,4,27,0.4,0.3,8.0,0.3,N/A,N/A,27,YES,N/A,2490
08/19/20,71,23,BLE1,B,12,20,4,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,24,BLE2,B,12,20,4,27,0.1,0.3,0.0,N/A,1,NO,1,NO,3.333333333,3.333333333
08/19/20,71,25,BLE3,B,12,20,4,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,26,BLE4,B,12,20,4,27,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
08/19/20,71,27,BLE5,B,12,20,4,27,0.1,0.3,0.0,N/A,2,NO,0,NO,6.666666667,0
08/19/20,71,19,BLT1,B,12,20,4,27,0.1,0.3,6.0,0.3,N/A,N/A,21,YES,N/A,1470
08/19/20,71,20,BLT2,B,12,20,4,27,0.1,0.3,6.0,0.3,N/A,N/A,69,YES,N/A,4830
08/19/20,71,21,BLT3,B,12,20,4,27,0.1,0.3,6.0,0.3,N/A,N/A,32,YES,N/A,2240
08/19/20,71,22,BLT4,B,12,20,4,27,0.1,0.3,4.0,0.3,N/A,N/A,58,YES,N/A,2771.111111
07/27/20,48,44,CLE4,C,1,24,3,22,0.1,0.3,0.0,N/A,0,NO,0,NO,0,0
